udise_code,school_name,district,village,longitude,latitude,school_category,management
18230201204,GHUSAITHOL GIRLS VLPS,HAILAKANDI,NANDAGRAM N.C,92.5161000001835,24.3277199997735,Primary,Unrecognized
18220318503,997NO. DAKHIN HATIRBOND LPS,KARIMGANJ,HATAIR BOND,92.3075999995582,24.3282330003006,Primary,Department of Education
18230200803,978 NO SUPKUCHI LP,HAILAKANDI,BALDABALDI PART 1,92.5202829999141,24.3283670001776,Primary,Department of Education
18220337901,SHAMBU NAGAR LPS,KARIMGANJ,SHAMBU NAGAR,92.2987999997287,24.3285500003734,Primary,Department of Education
18220318902,984NO. KHULICHERRA LPS,KARIMGANJ,KHAGRA GURA FV,92.2794330004312,24.3288829996758,Primary,Department of Education
18230210902,HAZI ASKIR ALI MEM,HAILAKANDI,PALOICHERRA PART 2,92.5279670002082,24.3296829998709,Upper Primary only,Department of Education
18230210901,686 NO AMALA SULTANI LP,HAILAKANDI,PALOICHERRA PART 2,92.5295999999525,24.3297170002093,Primary,Department of Education
18230217602,BETCHERRA BONOPOLLY MES,HAILAKANDI,BETCHERRA N.C,92.562882999844,24.330267000131,Primary with Upper Primary,Department of Education
18230207604,579 NO SEVEN LAMBATHAL LP,HAILAKANDI,DARIARGHAT,92.5491999997769,24.3311000003199,Primary,Department of Education
18220447506,GUAURA TRIBEL ME SCHOOL,KARIMGANJ,CHERAGI NAGAR,92.4103670003635,24.3312500001632,Upper Primary only,Private Unaided (Recognized)
18230216001,883 KATANALA MUKH LPS,HAILAKANDI,KATANALA N.C,92.5092329996739,24.3313999998289,Primary,Department of Education
18230216002,KATANALA JAMIRA MEM,HAILAKANDI,KATANALA N.C,92.5092329996739,24.3313999998289,Upper Primary only,Government Aided
18230210903,NILBIR TOOK LPS,HAILAKANDI,PALOICHERRA PART 2,92.5318000001345,24.3320829996196,Primary,Department of Education
18220318502,999NO. NAGRA BAZAR LPS,KARIMGANJ,HATAIR BOND,92.2998829996521,24.3323999998834,Primary,Department of Education
18230217604,BETCHERRA PUNJEE LPS,HAILAKANDI,BETCHERRA N.C,92.5685669999728,24.3330830000133,Primary,Department of Education
18230200801,BALDABALDI JANATA ME INSTITUTE,HAILAKANDI,BALDABALDI PART 1,92.5108000001943,24.333316999827,Upper Primary only,Department of Education
18220319301,1323NO. SOUTH MAGURA LPS,KARIMGANJ,SOUTH MAGURA FV,92.2938000002135,24.3335000002407,Primary,Department of Education
18220318903,LALTINBOOL BIDYA MANDIR MES,KARIMGANJ,KHAGRA GURA FV,92.2901000003567,24.3336169998164,Upper Primary only,Department of Education
18230207614,FATIMA ROSUL VLP,HAILAKANDI,DARIARGHAT,92.5420500003085,24.3336169998164,Primary,Department of Education
18230211105,UTTAR PALOICHERRA LP,HAILAKANDI,PALOICHERRA PART 1,92.5400669998615,24.3339330001176,Primary,Department of Education
18220318501,885NO. HATAIYAR BOND LPS,KARIMGANJ,HATAIR BOND,92.3067330004432,24.3340829998811,Primary,Department of Education
18230211203,SULTANICHERRA JAGANNATH ME,HAILAKANDI,SULTANICHERRA T.E,92.5266669996516,24.3342999999339,Upper Primary only,Department of Education
18230211202,532 NO SULTANI CHERRA BAGAN LP,HAILAKANDI,SULTANICHERRA T.E,92.5259999996548,24.3344829997463,Primary,Department of Education
18230207502,637 NO LAMBATHAL LP,HAILAKANDI,BETCHERRA GRANT,92.5597329998081,24.3347170002483,Primary,Department of Education
18220406403,BARUATILLA TRIBAL VLP SCHOOL,KARIMGANJ,BARUA TILLA,92.394500000008,24.3357999999647,Primary,Unrecognized
18230201211,NANDAGRAM ASSAMES BASTI VLPS,HAILAKANDI,NANDAGRAM N.C,92.5099099997164,24.3362900000442,Primary,Unrecognized
18230218801,AMIR ALI KATANALA VLP,HAILAKANDI,PALOICHERRA PUNJEE PART 4,92.5613999998876,24.3373000002418,Primary,Department of Education
18220406701,617NO. BIROJAPUR LPS,KARIMGANJ,BIROJAPUR,92.3944830002895,24.3373329999828,Primary,Department of Education
18230201001,706 NO KALAYANPUR LP,HAILAKANDI,KALYANPUR N.C,92.5006830000897,24.3378170003794,Primary,Department of Education
18230207501,634 NO UTTAR BETCHERRA LPS,HAILAKANDI,BETCHERRA GRANT,92.5666999998768,24.3383499996895,Primary,Department of Education
18230207602,631 NO PASHIM DARIARGHAT LP,HAILAKANDI,DARIARGHAT,92.5336329998953,24.3390000003644,Primary,Department of Education
18230200806,CACHAR ZEON PUNJI TRIBAL MES,HAILAKANDI,BALDABALDI PART 1,92.4811329995957,24.339017000103,Primary with Upper Primary,Department of Education
18220407701,794NO. KAMALPUR LPS,KARIMGANJ,KAMALPUR,92.3833169996984,24.3391999996492,Primary,Department of Education
18220318904,KADAMTALA GOVT. BASIC SCHOOL,KARIMGANJ,KHAGRA GURA FV,92.2863829998831,24.3392329997136,Primary,Department of Education
18230207607,NITYA NANDA ME INSTITUTE,HAILAKANDI,DARIARGHAT,92.5422329997082,24.3395170001112,Upper Primary only,Department of Education
18220318504,UTTAR PURBA HATIRBOND LPS,KARIMGANJ,HATAIR BOND,92.3088170002742,24.3397170002166,Primary,Department of Education
18230211201,INDIRA GANDHI LP,HAILAKANDI,SULTANICHERRA T.E,92.5289329999558,24.3397830000675,Primary,Department of Education
18230200802,472 NO BALICHARI LP,HAILAKANDI,BALDABALDI PART 1,92.5121829996933,24.3400670000504,Primary,Department of Education
18220444302,PURBA BIJOYPUR LPS,KARIMGANJ,BIJOYPUR,92.4167000000474,24.3402169999169,Primary,Department of Education
18230207601,344 NO DAKSHIN DARIARGHAT LP,HAILAKANDI,DARIARGHAT,92.54246700006,24.3412169999439,Primary,Department of Education
18220444301,BIJOY PUR LPS,KARIMGANJ,BIJOYPUR,92.3981170000241,24.3417829998975,Primary,Department of Education
18220318601,160NO. JHER JHERY JR. B.SCHOOL,KARIMGANJ,JHER JHERY,92.3007170000535,24.3419669996934,Primary,Department of Education
18220318602,JHER JHERY MEM,KARIMGANJ,JHER JHERY,92.300949999682,24.3419829996986,Upper Primary only,Department of Education
18230207505,EBC MOTHER TERESSA MEM INST.,HAILAKANDI,BETCHERRA GRANT,92.571050000012,24.3423499999279,Upper Primary only,Government Aided
18230201803,HATICHERRA TRIBAL VLP,HAILAKANDI,GANDACHERRA F.V,92.623599999642,24.3430169997383,Primary,Unrecognized
18230207504,PURBA BETCHERRA GRANT LPS,HAILAKANDI,BETCHERRA GRANT,92.5726390002736,24.3444720001892,Primary,Department of Education
18230200901,BALDABALDI GOVT. J.B.S,HAILAKANDI,BALDABALDI PART 2,92.507700000387,24.3445169996666,Primary,Department of Education
18230200905,NENAKUCHI VLPS,HAILAKANDI,BALDABALDI PART 2,92.5090829998861,24.3449170001388,Primary,Unrecognized
18220407302,BARBALIA DURGAPUR MES,KARIMGANJ,DURGAPUR,92.3931500001209,24.3449500003505,Upper Primary only,Department of Education
18220302702,1320NO MILITARYBOND TRIBAL LPS,KARIMGANJ,MAGURA PUNJEE,92.2812999996289,24.344967000109,Primary,Department of Education
18220319201,131 NO. LONGAI FOREST JR. BS,KARIMGANJ,PROPER MAGURA FV,92.2944329998751,24.3451000001628,Primary,Department of Education
18220407101,1340NO. JALALPUR LPS,KARIMGANJ,DAKHIN BHUTUCHERRA,92.4187000002128,24.3452169996638,Primary,Department of Education
18220407607,JANATA LP SCHOOL,KARIMGANJ,KALAMAGURA,92.3959999996829,24.345299999636,Primary,Unrecognized
18230201801,KUKI CHERRA GOVT J.B.S,HAILAKANDI,GANDACHERRA F.V,92.6213169996193,24.3455999998905,Primary with Upper Primary,Department of Education
18230200904,ABDUL KHALIQUE LASKAR MEM,HAILAKANDI,BALDABALDI PART 2,92.507700000387,24.3458499998324,Upper Primary only,Government Aided
18220407201,184NO. CHERAGI BOND LPS,KARIMGANJ,DAKSHIN CHERAGI,92.3921170004262,24.3459330002081,Primary,Department of Education
18220408001,1172NO. TANGIA BASTI LPS,KARIMGANJ,BHUTU CHERRA TANGIA BASTI,92.4300829996406,24.3469999995916,Primary,Department of Education
18220408002,699NO. BHUTUCHERRA HINDI LPS,KARIMGANJ,BHUTU CHERRA TANGIA BASTI,92.4222500002818,24.3477669996663,Primary,Department of Education
18220406203,BIJOY LAKSHMI MES,KARIMGANJ,BARBALIA,92.392083000091,24.348150000364,Upper Primary only,Department of Education
18230215801,684 SULTANICHERRA LPS,HAILAKANDI,SULTANI R.A,92.530133000055,24.3491499999466,Primary,Department of Education
18220302701,860NO. MAGURA TRIBAL LPS,KARIMGANJ,MAGURA PUNJEE,92.2875329997536,24.3496170002444,Primary,Department of Education
18220407801,1218NO. KARKHANA BASTI LPS,KARIMGANJ,BHUTUCHERRA (BENGALI SECTION),92.4343330002166,24.3497670002567,Primary,Department of Education
18230207606,820 NO NOYA DARIAGHAT LP,HAILAKANDI,DARIARGHAT,92.5456830002181,24.3508999998518,Primary,Department of Education
18230215901,KRISHNAPUR N.C LPS,HAILAKANDI,KRISHNAPUR N.C,92.5052499999598,24.3519329998381,Primary,Department of Education
18230207609,DARIARGHAT PRE SR. MADRASSA,HAILAKANDI,DARIARGHAT,92.547483000367,24.3519500002958,Upper Primary only,Department of Education
18220407502,CHERAGI HINDI BIDYAPITH MES,KARIMGANJ,KAKURAPUNJEE,92.3966499999612,24.3523329997965,Upper Primary only,Department of Education
18220407202,CHERAGI VIDYAPITH HIGH SCHOOL,KARIMGANJ,DAKSHIN CHERAGI,92.393766999889,24.352433000407,Secondary Only,Department of Education
18230207906,N.B PAUL VENTURE HIGH SCHOOL,HAILAKANDI,MADHABPUR,92.5364499998453,24.3533500001613,Upper Pri. and Secondary,Unrecognized
18230207904,TEEN SIMANA LPS,HAILAKANDI,MADHABPUR,92.5363829998982,24.3534170003354,Primary,Department of Education
18220302704,CHUNG DUNG CHAMALA TRIBAL LPS,KARIMGANJ,MAGURA PUNJEE,92.2865000000589,24.353566999937,Primary,Department of Education
18220406704,BIRAJAPUR TRIBEL LP SCHOOL,KARIMGANJ,BIROJAPUR,92.4028000002453,24.3536000003493,Primary,Private Unaided (Recognized)
18220302705,UTTAR MAGURA LPS,KARIMGANJ,MAGURA PUNJEE,92.2964999999876,24.353650000164,Primary,Department of Education
18220302706,NIRENDRA DAS VLP,KARIMGANJ,MAGURA PUNJEE,92.2934999997396,24.353916999953,Primary,Unrecognized
18220318202,RADHAMADHOBPUR LPS,KARIMGANJ,RADHAMADHABPUR KITTE RASHIDPUR,92.312882999829,24.3539829997681,Primary,Department of Education
18220406702,GUAURA LPS,KARIMGANJ,BIROJAPUR,92.4028670001924,24.3548000002709,Primary,Department of Education
18220406601,471NO. BHUTUCHERRA LPS,KARIMGANJ,BHUTU PUNJI(MANIPURI SECTION),92.4108000000086,24.3549669999228,Primary,Department of Education
18230216302,TIAPUNJI TRIBAL VLP,HAILAKANDI,BALDABALDI PUNJEE PART 2,92.4835329997942,24.355133000123,Primary,Unrecognized
18220318801,468NO. SOUTH KATANPUR LPS,KARIMGANJ,KATANPUR,92.3015330000132,24.3555829996593,Primary,Department of Education
18230207503,BAGMARA LPS,HAILAKANDI,BETCHERRA GRANT,92.5754169998656,24.3556670002466,Primary,Department of Education
18220446901,AKSHAYPUR LP,KARIMGANJ,AKSHAYPUR,92.3925829996832,24.355782999758,Primary,Department of Education
18220318803,HUSSAINIA SR. MADRASSA,KARIMGANJ,KATANPUR,92.3019170001527,24.355883000098,Upper Pri. Secondary and Higher Sec,Department of Education
18230216301,TIA PUNJEE LPS,HAILAKANDI,BALDABALDI PUNJEE PART 2,92.4837000001988,24.3561170003394,Primary,Department of Education
18220406902,190NO. CHERAGI FOREST LPS,KARIMGANJ,CHERAGI BAZAR,92.3938670003464,24.3569330001256,Primary,Department of Education
18230207803,PASCHIM MADHABPUR KHASIA PUNJEE VLP,HAILAKANDI,KARICHERRA,92.5444499996086,24.3570169998169,Primary,Unrecognized
18220407501,CHERAGI BIDYAPITH MES,KARIMGANJ,KAKURAPUNJEE,92.3940830002564,24.3572500003837,Upper Primary only,Department of Education
18230207902,UJAN MADHABPUR ME,HAILAKANDI,MADHABPUR,92.5377169998917,24.3575830003366,Upper Primary only,Department of Education
18230200702,DAYAMOYEE VLP,HAILAKANDI,BALDABALDI PART 3,92.5068330003737,24.3576830000728,Primary,Unrecognized
18230200902,593 NO BALDABALDI LP,HAILAKANDI,BALDABALDI PART 2,92.5065999998469,24.3578330003472,Primary,Department of Education
18230200701,BOROITHHOLIPER PRE SR MADRASSA,HAILAKANDI,BALDABALDI PART 3,92.5066669997941,24.3578669996755,Upper Primary only,Department of Education
18230207605,164 NO DINONATH J.B.S,HAILAKANDI,DARIARGHAT,92.5485169998866,24.3584170001041,Primary,Department of Education
18220443702,AZAD ABUL KALAM VLP SCHOOL,KARIMGANJ,CHOTO BALIA,92.389699999611,24.3584999996056,Primary,Unrecognized
18230207901,244 NO UJAN MADHABPUR LP,HAILAKANDI,MADHABPUR,92.5398169996162,24.3588170000303,Primary,Department of Education
18220443701,CHOTO BALIA LPS,KARIMGANJ,CHOTO BALIA,92.389666999999,24.3588829997452,Primary,Department of Education
18220406602,BHUTUPUNJI LPS,KARIMGANJ,BHUTU PUNJI(MANIPURI SECTION),92.4134670001708,24.3599669998338,Primary,Department of Education
18230208204,AMBIKA CHARAN VLPS,HAILAKANDI,SHYAMPUR,92.5321199998016,24.3608100003018,Primary,Unrecognized
18230200807,BALICHERRI LPS,HAILAKANDI,BALDABALDI PART 1,92.5177329999277,24.3614000002338,Primary,Department of Education
18230207608,UTTAR DARIARGHAT ME,HAILAKANDI,DARIARGHAT,92.5496330003203,24.3619669999674,Upper Primary only,Department of Education
18220319401,435NHO. AHMEDULLAH LPS,KARIMGANJ,ZAHANPUR,92.2965500002164,24.3623330003728,Primary,Department of Education
18220317712,16 DEWA TRIBEL LP SCHOOL,KARIMGANJ,ISABHEEL TEA GARDEN,92.3081999996078,24.362800000312,Primary,Unrecognized
18220419405,901 KRISHNAPUR LP SCHOOL,KARIMGANJ,SONAPUR,92.4367829997456,24.3630499998357,Primary,Department of Education
18230208104,GYANDEEP ACADEMY,HAILAKANDI,RAMPUR,92.5434999997546,24.3641000001332,Pri. with Upper Pri. Sec. and H.Sec.,Private Unaided (Recognized)
18230202601,NAGACHERRA TRIPURA PUNJI LPS,HAILAKANDI,NAGACHERRA PUNJEE,92.5628999995625,24.3641499998911,Primary,Department of Education
18230207804,HORIJON PARA MES,HAILAKANDI,KARICHERRA,92.5317499999057,24.3642999998643,Upper Primary only,Government Aided
18230208101,741 NO RAJANIKANTA LP,HAILAKANDI,RAMPUR,92.5444329998902,24.3645829997006,Primary,Department of Education
18220307303,DAKSHIN KALACHERRA L.P SCHOOL,KARIMGANJ,KALACHERRA,92.299999999828,24.3648999996157,Primary,Unrecognized
18220318201,998NO. RASHIDPUR K. PUNJEE LPS,KARIMGANJ,RADHAMADHABPUR KITTE RASHIDPUR,92.3176329999972,24.3650169996366,Primary,Department of Education
18220318802,KATAMONI MVS,KARIMGANJ,KATANPUR,92.3009329999635,24.3655830003783,Primary with Upper Primary,Department of Education
18230208004,INDIRA GANDHI MEMORIAL LP,HAILAKANDI,NAGACHERRA R.A,92.5549170004159,24.3658330001309,Primary,Department of Education
18230207903,388 PACHIM MADHABPUR LPS,HAILAKANDI,MADHABPUR,92.5363169997759,24.3659169996424,Primary,Department of Education
18220419408,DHOLIBIL VLP SCHOOL,KARIMGANJ,SONAPUR,92.4272830003073,24.3659329998937,Primary,Private Unaided (Recognized)
18230207603,ARUNADAY PATHSALA LP,HAILAKANDI,DARIARGHAT,92.5512669998895,24.3662330003442,Primary,Department of Education
18220317802,ISHARPER 2 LPS,KARIMGANJ,ISARPAR,92.3272169999994,24.3664999997704,Primary,Department of Education
18230208102,NETAJI ME,HAILAKANDI,RAMPUR,92.5429499999337,24.366567000347,Upper Primary only,Department of Education
18220430902,PURBA BHUTCHERRA  AP LPS,KARIMGANJ,PURBA BHUTUCHERRA,92.4328829998721,24.3674499999537,Primary,Department of Education
18230201602,HATICHERRA LPS,HAILAKANDI,BANGLABASA F.V,92.6269000003641,24.3674499999537,Primary,Department of Education
18220419703,PURBA JALALABAD VLP,KARIMGANJ,JOYNAGAR,92.4164499998021,24.3679829997033,Primary,Unrecognized
18220426501,831NO. BUDHAIKURI LP,KARIMGANJ,BUDHAIKURI,92.398050000077,24.3684829998663,Primary,Department of Education
18220317801,695NO. MOHANPALA K PUNJEE LPS,KARIMGANJ,ISARPAR,92.3149669996599,24.3684999997373,Primary,Department of Education
18230219403,ALOICHERRA A.L.M.P.S MADRASSA,HAILAKANDI,ALOICHERRA PART 4,92.5494500000221,24.3687999998281,Upper Primary only,Department of Education
18230219405,HATIM ALI VLPS,HAILAKANDI,ALOICHERRA PART 4,92.5473670000161,24.3702330000107,Primary,Unrecognized
18220430901,1102NO. ACHIMGANJ LPS,KARIMGANJ,PURBA BHUTUCHERRA,92.4377829998282,24.3702829997993,Primary,Department of Education
18220431004,962 JAKIR HUSSAIN L P SCHOOL,KARIMGANJ,PACHIM  BHUTUCHERRA,92.3920670001975,24.3707169998182,Primary,Department of Education
18220318102,ISABHEEL 7 NO LINE LPS,KARIMGANJ,PURBA ISABHEEL,92.3062670002879,24.3707670002338,Primary,Department of Education
18230207201,805 NO ALICHERRA PART 3 LPS,HAILAKANDI,ALOICHERRA PART 3,92.536532999686,24.3709829996744,Primary,Department of Education
18220419101,484NO. KASINTHAPUR LPS,KARIMGANJ,KASHINTHAPUR,92.3920000002503,24.3710170003786,Primary,Department of Education
18220419201,16NO. PATHAKHAURI MOQTAB,KARIMGANJ,PATHAKAURI,92.3920169999688,24.3710329999848,Primary,Department of Education
18230200804,804 UTTAR BALDABALDI LPS,HAILAKANDI,BALDABALDI PART 1,92.5191330000435,24.371099999797,Primary,Department of Education
18230200813,SIKAONDAR ALI MEMORIAL VLPS,HAILAKANDI,BALDABALDI PART 1,92.5074900003248,24.3717700000579,Primary,Unrecognized
18230201601,BANGLABASA LPS,HAILAKANDI,BANGLABASA F.V,92.6145169999553,24.3722829996844,Primary,Department of Education
18220318003,SISHU KALYAN LPS,KARIMGANJ,OLD SOLOMONA FV,92.2957829997622,24.3723499996526,Primary,Department of Education
18220431002,JALALBAD MEM,KARIMGANJ,PACHIM  BHUTUCHERRA,92.4094330004031,24.3731999996,Upper Primary only,Department of Education
18230219401,104 KARICHERRA LPS,HAILAKANDI,ALOICHERRA PART 4,92.5485670001153,24.3737829997082,Primary,Department of Education
18230208003,332 NAGACHERRA LPS,HAILAKANDI,NAGACHERRA R.A,92.5548670001872,24.3737829997082,Primary,Department of Education
18220419401,SONAPUR MES,KARIMGANJ,SONAPUR,92.4274330000951,24.3738169996596,Upper Primary only,Department of Education
18220333701,MUJAFFAR ALI MEMORIAL LPS,KARIMGANJ,TEZPUR,92.3007830001757,24.3740500003804,Primary,Department of Education
18220419402,779NO. SONAPUR LPS,KARIMGANJ,SONAPUR,92.4280170002512,24.3741170002308,Primary,Department of Education
18220419210,RAMZAN SHAH PRE-SENIOR MADRASSA,KARIMGANJ,PATHAKAURI,92.3957000001072,24.3744000001963,Upper Primary only,Madarsa unrecognized
18220318002,NORTH SOUTH SALAMONA LPS,KARIMGANJ,OLD SOLOMONA FV,92.2943829996464,24.3747330000126,Primary,Department of Education
18230218901,DHARAPUR LPS,HAILAKANDI,DHARAPUR,92.509933000181,24.3748829997098,Primary,Department of Education
18230208205,BALICHERI SHAMPUR PRE-SENIOR MADRASSA,HAILAKANDI,SHYAMPUR,92.5264900000995,24.3753599996752,Upper Primary only,Government Aided
18230207801,977 NO PASHIM DURGAPUR LP,HAILAKANDI,KARICHERRA,92.5263500003575,24.375482999992,Primary,Department of Education
18220419205,FAKHAR UDDIN LP,KARIMGANJ,PATHAKAURI,92.3959670000709,24.3755669996407,Primary,Department of Education
18220431007,PASCHIM BHUTUCHERRA LPS,KARIMGANJ,PACHIM  BHUTUCHERRA,92.3942330000443,24.375716999985,Primary,Department of Education
18230208201,SHYAMPUR ME INSTITUTE,HAILAKANDI,SHYAMPUR,92.5361169997594,24.3757829998838,Upper Primary only,Department of Education
18220419404,1103 AMDHAR MANAB KALYAN LPS,KARIMGANJ,SONAPUR,92.4372999999545,24.3763330001551,Primary,Department of Education
18230218902,DHARAPUR MEM,HAILAKANDI,DHARAPUR,92.5096169998135,24.3770669999861,Upper Primary only,Department of Education
18220440003,ADARSHA VLP,KARIMGANJ,NAGENDRA NAGAR-1,92.4375169996894,24.3779999999372,Primary,Unrecognized
18230202602,GYANODAY PATHSALA VLP,HAILAKANDI,NAGACHERRA PUNJEE,92.5640999996617,24.3782330003143,Primary,Department of Education
18230208001,NAGACHERRA TRIBAL ME,HAILAKANDI,NAGACHERRA R.A,92.5551669997629,24.3787330000464,Upper Primary only,Department of Education
18230208202,347 SHYAMPUR LPS,HAILAKANDI,SHYAMPUR,92.5373500003689,24.3789829999892,Primary,Department of Education
18230219402,UTTAR ALOICHERRA LPS,HAILAKANDI,ALOICHERRA PART 4,92.5493329998463,24.3796669998327,Primary,Department of Education
18220419204,WEST PATHA KAURI LPS,KARIMGANJ,PATHAKAURI,92.3883000003935,24.3801999996409,Primary,Department of Education
18220417002,954NO. DAKHIN RAYPUR LPS,KARIMGANJ,ROYPUR,92.4423170000864,24.3804829999013,Primary,Department of Education
18230208002,694 UTTAR NAGACHERRA LP,HAILAKANDI,NAGACHERRA R.A,92.5583999996395,24.3815829997078,Primary,Department of Education
18220307703,603NO. KARIMGANJ BILL LPS,KARIMGANJ,DAKHIN SAGALMOA,92.3189500002723,24.3818169998661,Primary,Department of Education
18220419409,KALIPUR VLP SCHOOL,KARIMGANJ,SONAPUR,92.4229830004008,24.3818829998535,Primary,Unrecognized
18220419407,AMDHAR LPS,KARIMGANJ,SONAPUR,92.433733000167,24.382067000256,Primary,Department of Education
18220419208,BHUTUKUCHI FOREST VLP SCHOOL,KARIMGANJ,PATHAKAURI,92.401299999672,24.3825000000888,Primary,Unrecognized
18220440002,RABINDRA NATH SIKSHA NIKETAN VLP,KARIMGANJ,NAGENDRA NAGAR-1,92.4272830003073,24.3825999997637,Primary,Unrecognized
18220419203,700NO. UTTAR PATHAKHAURI LPS,KARIMGANJ,PATHAKAURI,92.3978500000604,24.3827330003543,Primary,Department of Education
